id,url,title,authorName,thumbnailUrl,visibleText,source
"7527911762461609223","https://www.tiktok.com/@powerpump45/video/7527911762461609223","”พัฒนาได้ ถ้าร่างกายไหว“ . #น้องโอ๊ต #basicmakeperfect #ร่างกายก่อนทักษะ #fyp #powerpump45","powerpump45","https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/oI0fIFMfA8GjSDjuQCBDrbCOD8EIeQxoADCxIv~tplv-tiktokx-origin.image?dr=14575&x-expires=1780556400&x-signature=q0NlYSIPfLeQlA%2FHRthwTIAcJTQ%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=sg1","1312","visible-page+oembed"
"7526001098700639505","https://www.tiktok.com/@powerpump45/video/7526001098700639505","แรงแค่ไหนก็ไม่มีค่าถ้าคุมไม่ได้ ฝึกความมั่นคงก่อน  แล้วพลังจะยิ่งโตอย่างปลอดภัย #stability #fyp #control  #basicmakeperfect  #นักกีฬาต้องรู้ #ฟีด #นักบอล  #powerpump45 #thailand  @powerpump45  @powerpump45  @powerpump45 ","powerpump45","https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/ogBcUESIDoZpbCufgEflAKAAIFSnAoBE32gRbx~tplv-tiktokx-origin.image?dr=14575&x-expires=1780556400&x-signature=1thvXXnIAdaNzybVPVgWC1Fkdkw%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=sg1","2033","visible-page+oembed"
"7524961194432580880","https://www.tiktok.com/@powerpump45/video/7524961194432580880","เดินได้ไม่แปลว่าพร้อมกลับสนาม Movement control คือหัวใจของการฟื้น ACL ทุกก้าว ทุก landing ต้องนิ่ง คุมได้ ไม่หลุด กลับมาให้ไกลกว่าเดิม…ต้องเริ่มจากจุดเล็กที่สุด #ACLrecovery #fyp #movementcontrol  #นักกีฬาฟื้นฟู #ฟีด  #powerpump45 #thailand  @powerpump45  @powerpump45  @powerpump45 ","powerpump45","https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/o4IhN5DjEFAhIwCbWAEUACEABpgDfRXuofGBg5~tplv-tiktokx-origin.image?dr=14575&x-expires=1780556400&x-signature=J3PrxiU%2FBZdYs9RPFAmQiF1UU8w%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=sg1","2509","visible-page+oembed"
"7524641998729432336","https://www.tiktok.com/@powerpump45/video/7524641998729432336","ไม่ใช่แค่ฝึกวิ่ง แต่เป็นการเตรียมความพร้อมสู่ Pre-Season ที่ประเทศอเมริกา ถ้าอยากเป็นตัวจริงในสนาม ต้องมีแรงจนจบเกม การพัฒนา ”ความอึด“ จึงสำคัญ !!! . #running #intervaltraining #anaerobictraining #fyp  #อยากเป็นตัวจริงต้องอึด #ฟีด  ##powerpump45 #thailand ","powerpump45","https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/o8DZAUDhQCEbXIESEfRzEM1BeYc2OgH8AEAAFo~tplv-tiktokx-origin.image?dr=14575&x-expires=1780556400&x-signature=xxM7tVHmAd9lFOj0he5s2GXPqm0%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=sg1","2488","visible-page+oembed"
"7523828728804166929","https://www.tiktok.com/@powerpump45/video/7523828728804166929","ท่านี้ไม่ใช่แค่กระโดดแรง แต่ฝึก “เปลี่ยนทิศแบบคุมได้” อยากหยุดให้มั่น พุ่งได้ไว  ต้องซ้อมให้ร่างกายเบรกอยู่ #agilitytraining #jumpcontrol #นักกีฬาสายพุ่ง #ฝึกเปลี่ยนทิศ #powertraining #fyp #ฟีด  #powerpump45 #thailand  @powerpump45  @powerpump45  @powerpump45 ","powerpump45","https://p19-common-sign.tiktokcdn.com/tos-alisg-p-0037/oYoAUYqZICxEgAFR4BfI3oiAAaEgg2fByKADEb~tplv-tiktokx-origin.image?dr=14575&x-expires=1780556400&x-signature=oLccsSDig7CeHwhLnIIarDKoh2g%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=sg1","3100","visible-page+oembed"
"7523471101708487953","https://www.tiktok.com/@powerpump45/video/7523471101708487953","ไม่ใช่แค่กระโดด…แต่ต้อง  “ระเบิดจากขาข้างเดียว” พุ่งจากพื้นไวขึ้น เปลี่ยนจังหวะเร็วขึ้น แล้วคุณจะรู้ว่าขามีของแค่ไหน #splitjump #explosivepower #athletetraining #นักกีฬาต้องระเบิด #ขาเดียวก็พุ่งได้ #fyp #ฟีด  #powerpump45 #thailand  @powerpump45  @powerpump45  @powerpump45 ","powerpump45","https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/o4AALIAeo6oAd01vBZioCiaERBTBQg0U1EfBl4~tplv-tiktokx-origin.image?dr=14575&x-expires=1780556400&x-signature=X0h1w9sd7RxeLCtVzXH0MyDjXsI%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=sg1","4022","visible-page+oembed"
"7523091049615576337","https://www.tiktok.com/@powerpump45/video/7523091049615576337","ยืดเบาๆ แต่ช่วยให้กล้ามเนื้อฟื้นเร็วขึ้น #passivestretching #fyp  #ยืดกล้ามเนื้อ #ฟีด  #basicmakeperfect  #powerpump45 #thailand  @มึนไปก็ขออภัย  @powerpump45  @powerpump45  @powerpump45 ","powerpump45","https://p19-common-sign.tiktokcdn.com/tos-alisg-p-0037/oUo4AGABA0yEnAPioBAaiBDEgjt2YFsdYBIFl~tplv-tiktokx-origin.image?dr=14575&x-expires=1780556400&x-signature=UzKA2Z3smR74ol7M9OI9eF%2FetiM%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=sg1","11.8K","visible-page+oembed"
"7522724584550927634","https://www.tiktok.com/@powerpump45/video/7522724584550927634","พุ่งไกลไม่ใช่เพราะขาแรงอย่างเดียว แต่เพราะ “ร่างกายตอบสนองต่อแรงตกกระทันหันได้ดี” #plyometrictraining #explosivepower  #basicmakeperfect #athletetraining  #เปลี่ยนแรงลงเป็นแรงพุ่ง #ฟีด ","powerpump45","https://p19-common-sign.tiktokcdn.com/tos-alisg-p-0037/oYBMKEVIBYXswBF6wifiAvAAJi3uA0ACH64Ihm~tplv-tiktokx-origin.image?dr=14575&x-expires=1780556400&x-signature=dMGrjZYN9nPPjvYb%2BGt%2Bih3pVXA%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=sg1","4140","visible-page+oembed"
"7522075003446185224","https://www.tiktok.com/@powerpump45/video/7522075003446185224","ทักษะจะคมแค่ไหน ถ้าร่างกายสั่น…ก็ใช้ไม่ได้ Skill ที่ดี เริ่มจาก “ควบคุมได้” ใน OPT Model — นี่คือขั้นตอนแรกก่อนจะพัฒนาสิ่งอื่น #PowerPump45 #BasicMakePerfect #OPTModel #ฝึกสกิลให้แม่นยำ #StabilityFirs @powerpump45  @powerpump45  @powerpump45 ","powerpump45","https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/oIxhfFsEEI9IgTYn8jfc8t5ARtQKoDUbBFR2Bx~tplv-tiktokx-origin.image?dr=14575&x-expires=1780556400&x-signature=%2F%2BabBABAmtoyw3Q%2FEfPrTD%2B%2FXvw%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=sg1","1322","visible-page+oembed"
"7521186843837123857","https://www.tiktok.com/@powerpump45/video/7521186843837123857","เปลี่ยนทิศทางที่ดี ต้องมีการออกตัวตัวที่แรง  #power #agility #fyp  #basicmakeperfect #ฟีด  #powerpump45 #thailand  @powerpump45  @powerpump45  @powerpump45 ","powerpump45","https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/og1gjT20QEoAIADqnEwFdBfEIkDAFqAOKAf68f~tplv-tiktokx-origin.image?dr=14575&x-expires=1780556400&x-signature=qblYlvuS2n93rP41kvpJRkxGO2w%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=sg1","8430","visible-page+oembed"
"7520802218237349121","https://www.tiktok.com/@powerpump45/video/7520802218237349121","เร็วขึ้นกว่าที่เคย หากแกนนิ่งขณะทำแรงระเบิด . #power #speed #ฟีด  #basicmakeperfect  #powerpump45 #fyp  @powerpump45  @powerpump45  @powerpump45 ","powerpump45","https://p19-common-sign.tiktokcdn.com/tos-alisg-p-0037/oIQegADAjg9vAZGQYLFseEw44PQItIAAoQofEb~tplv-tiktokx-origin.image?dr=14575&x-expires=1780556400&x-signature=MBQrt%2B4x8dfAImcDx2jZH%2BehBh0%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=sg1","4421","visible-page+oembed"
"7520564966345166097","https://www.tiktok.com/@powerpump45/video/7520564966345166097","Landing ดี = ลดความเสี่ยงบาดเจ็บ . #landing #injury #ฟีด  #basicmakeperfect  #fyp #ChanceIsYourself  #powerpump45 #thailand  @powerpump45  @powerpump45  @powerpump45 ","powerpump45","https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/o0AADIhQoIxAAjEQQieeELavCGAjgNI061eL7A~tplv-tiktokx-origin.image?dr=14575&x-expires=1780556400&x-signature=hxFr4Vckpqa%2FeJC4e0O4SuOTOEY%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=sg1","1373","visible-page+oembed"
"7519861319558794497","https://www.tiktok.com/@powerpump45/video/7519861319558794497","Chance is yourself. . #powerpump45 #fyp #ChanceIsYourself #ฟีด #AthleteMindset #NoExcuses #Inspiration @powerpump45  @powerpump45  @powerpump45 ","powerpump45","https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/oUvlqAC6bY0A7wEiAEBBqPBPiaA5AFyhIOExt~tplv-tiktokx-origin.image?dr=14575&x-expires=1780556400&x-signature=fiS4Yrg5PHLM30UdjXQXSKD5yyk%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=sg1","582","visible-page+oembed"
"7518741259389881601","https://www.tiktok.com/@powerpump45/video/7518741259389881601","ไม่ใช่แค่ขนมปัง 🍞 แต่นี่คือ “แผน” ของนักกีฬาที่อยากไปให้ถึงเป้าหมาย . เริ่มจากวินัยที่คนอื่นมองข้าม . #ChanceIsYourself #fyp #BeforePractice #โภชนาการกีฬา#PowerPump45","powerpump45","https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/o8Ae9L8VA5Yj6GfKIG7D9YAeBYIIrQToAAEXEC~tplv-tiktokx-origin.image?dr=14575&x-expires=1780556400&x-signature=QHwmKcWwcNb1%2BQ2JPe5%2BRbXSLVA%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=sg1","854","visible-page+oembed"
"7517880548614851857","https://www.tiktok.com/@powerpump45/video/7517880548614851857","ทักษะ = ทำได้ ❌ หรือ = ใช้ถูกเวลา ✅ . ฝึกแบบ DST เพื่อให้ร่างกาย  “เลือกใช้” ทักษะได้ฉลาดขึ้น 🧠⚡ . Chance is yourself. . . #PowerPump45 #fyp #ChanceIsYourself#ฝึกให้ร่างกายฉลาดขึ้น #นักกีฬาสายลุย #DSTTraining @powerpump45  @powerpump45  @powerpump45 ","powerpump45","https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/oAsLEuaVgCuRAIlVoAQCwmFfEqBpUOfwCGA8DA~tplv-tiktokx-origin.image?dr=14575&x-expires=1780556400&x-signature=pFbZyNq6OopWZXlYuOMTavbirt8%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=sg1","1983","visible-page+oembed"
"7517260046552567057","https://www.tiktok.com/@powerpump45/video/7517260046552567057","พื้นฐานที่ดี คือ การเคลื่อนไหวให้ได้ในทุกสถานการณ์ เพราะร่างกายที่ฉลาด ไม่ใช่แค่ “ทำได้” แต่ “ต้องทำได้ทุกสถานการณ์” . 🎯 Foam – Bosu – Fitball ทุกพื้นผิว เปลี่ยนแรง เปลี่ยนสมดุล เปลี่ยนการตัดสินใจ . Chance is yourself. . . #PowerPump45 #BalanceDrills #ChanceIsYourself #ทักษะที่ใช้ได้จริง #thailand #fyp  @powerpump45  @powerpump45  @powerpump45 ","powerpump45","https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/oQBpoEDIGfRlVErvAIeKAGAAsLfNAQDIPC2jzS~tplv-tiktokx-origin.image?dr=14575&x-expires=1780556400&x-signature=Z5H1gSebuoC2LWS8ULZzkUtM0uw%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=sg1","1191","visible-page+oembed"
"7516521757587557639","https://www.tiktok.com/@powerpump45/video/7516521757587557639","เขาคือหนึ่งในผู้รักษาประตูดาวรุ่งของทีมชาติไทย และสโมสร Bangkok United แต่สิ่งที่น่าจดจำไม่ใช่แค่ผลงานในสนาม... แต่คือการที่เขายัง ‘เลือกซ้อมเพิ่ม’ แม้จะไม่มีใครบังคับ นี่คือสิ่งที่คนธรรมดา ‘เลือก’ จะทำ . Chance is yourself. . #powerpump45 #ChanceIsYourself #ศูนย์พัฒนานักกีฬา #โอกาสสร้างได้เอง ","powerpump45","https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/oMGQIAAk0IqUCbA4DAKid1YiIoBFXJAn8wf2Mt~tplv-tiktokx-origin.image?dr=14575&x-expires=1780556400&x-signature=79ART20nenOyVEAtbJKnwblck4Y%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=sg1","940","visible-page+oembed"
"7512312040577404177","https://www.tiktok.com/@powerpump45/video/7512312040577404177","พุ่งเซฟรอบแรกไม่ยาก แต่พุ่งซ้ำรอบ 3,4 แล้ว ยังแรงเหมือนเดิม Power Endurance คือพลังที่ “ไม่หมดเร็ว” . . #goalkeeperpower #fyp  #powerendurance #power #powermakepossible  #powerpump45 #thailand  @powerpump45  @powerpump45  @powerpump45 ","powerpump45","https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/o0ICjjYeQgofIcD1MCgLUiAIguGTdpAkjAeQIm~tplv-tiktokx-origin.image?dr=14575&x-expires=1780556400&x-signature=6uTimC5u%2B29glEGqD7cZvXss43g%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=sg1","1291","visible-page+oembed"
"7509345424365391121","https://www.tiktok.com/@powerpump45/video/7509345424365391121","การประสานสายตา-มือ-เท้า คือ หัวใจของCo-ordination แต่จะพุ่งให้ถึง ต้องมี Power ด้วย ท่่าฝึกนี้จะช่วยพัฒนา การพุ่งให้มีคุณภาพ . . #coordinationpower #fyp  #powermakepossible #power #goalkeepertraining  #powerpump45 #thailand  @powerpump45  @powerpump45  @powerpump45 ","powerpump45","https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/oY05e9QQQMABfBt8fHXgtSxcCBeqeiAWMKGNHb~tplv-tiktokx-origin.image?dr=14575&x-expires=1780556400&x-signature=JoMTASk96zBvwWCQ%2F5%2Ber6Ls0Uk%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=sg1","10.3K","visible-page+oembed"
"7509054197501889809","https://www.tiktok.com/@powerpump45/video/7509054197501889809","ดูเหมือนจะง่าย..แต่โคตรท้าทาย จะได้รู้ว่า ”ควบคุมแกนกลางดีมั้ย“ ฝึกให้นิ่ง เพื่อควบคุมทุกการเคลื่อนไหว ท่านี้ไม่ใช่แค่โชว์  แต่คือรากฐานที่มั่นคงของนักกีฬา . . #stabilization #fyp  #powermakepossible  #powerpump45 #thailand  @powerpump45  @powerpump45  @powerpump45 ","powerpump45","https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/ogc1IsFH0Iq9CSA0hAGiB4KiIBBEDEA5HwfITL~tplv-tiktokx-origin.image?dr=14575&x-expires=1780556400&x-signature=08oCzm1iknVtU0xAEDA1nbzih80%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=sg1","3133","visible-page+oembed"
"7505257147907853569","https://www.tiktok.com/@powerpump45/video/7505257147907853569","“เสริมขา-สะโพกให้มั่นคง! ทำไมเบสบอลต้องฝึก Deep Squat Side Step และ Duck Walk?” . การรับลูกเบสบอลต้องอาศัยท่าทางย่อต่ำ (low ready position) ที่มั่นคง เพื่อเคลื่อนตัวซ้าย-ขวาอย่างรวดเร็ว และพร้อมปะทะแรงปะทะจากลูกที่วิ่งเข้าหา . Deep Squat Side Step และ Duck Walk เป็นท่าฝึกที่ช่วยเสริมสร้าง 	•	ความแข็งแรงของกล้ามเนื้อ Quadriceps, Hamstrings และ Gluteus Maximus 	•	เพิ่ม Mobility ของสะโพก ข้อเท้า และ Stability ของแกนกลางลำตัว (Core Stability) 	•	ฝึก Neuromuscular Coordination ให้กล้ามเนื้อทำงานสัมพันธ์กันขณะเคลื่อนตัวต่ำ 	•	เสริม Agility และ Balance ขณะเคลื่อนไหวในท่าย่อ ลดความเสี่ยงบาดเจ็บเข่าและข้อเท้า . ซึ่งการเคลื่อนตัวในระดับ Low Stance ช่วยลดแรงกระแทกเข้าสู่เข่า กระจายแรงสู่สะโพก และเพิ่มโอกาสในการรับลูกได้อย่างมั่นคงมากขึ้น . อยากรับลูกเบสบอลให้แม่น ต้องเสริมรากฐานให้แข็งแรงก่อน . . #DeepSquatSideStep #fyp #DuckWalk #Baseball5 #championcomewithpower  #powerpump45 #thailand  @powerpump45  @powerpump45  @powerpump45 ","powerpump45","https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/o4AVH4CoHoAABIZM8pvBaBAvEiYAhiAEilgyw~tplv-tiktokx-dmt-logom:tos-alisg-i-0068/oMAiAfHWDDAQFAmIKoEBA7E8UEoIw3fAwpjIfA.image?dr=14573&x-expires=1780556400&x-signature=a1oWACQj3AtTtrdaLJcN7ofaLUs%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=sg1","1976","visible-page+oembed"
"7504555868478803217","https://www.tiktok.com/@powerpump45/video/7504555868478803217","ทุกการหมุน  ต้องเริ่มจากแกนกลางที่มั่นคง จะสามารถระเบิดพลังออกมาได้ . . #stabilization #corecontrol  #powermakepossible #fyp #baseball5 #rotationtraining  #powerpump45 #thailand  @powerpump45  @powerpump45  @powerpump45 ","powerpump45","https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/oMRlIsJJ0EKACAAwiBEioATiI2BAUmAGswfDda~tplv-tiktokx-origin.image?dr=14575&x-expires=1780556400&x-signature=Y4%2FQyHPMImA0Momd%2FseTX2ORt%2FM%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=sg1","1274","visible-page+oembed"
"7503817745302080785","https://www.tiktok.com/@powerpump45/video/7503817745302080785","จะมีผลงาน ได้ตลอดทั้งเกมส์แน่นอน ถ้าหากสามารถ ออกระเบิดขาเดียวได้ดีและยังสามารถคุม คุณภาพการระเบิดได้นาน . . #power #jump #endurance  #powermakepossible #fyp  #powerpump45 #thailand @powerpump45  @powerpump45  @powerpump45 ","powerpump45","https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/oQqSEFFAA2Ug8oliBADAIqItReog6CAEAuEVfy~tplv-tiktokx-origin.image?dr=14575&x-expires=1780556400&x-signature=UF8a2iSo6UwPvs7wt7dLnLzwWnA%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=sg1","10.7K","visible-page+oembed"
"7503016762217188625","https://www.tiktok.com/@powerpump45/video/7503016762217188625","olf landing = Less injury ควบคุมกล้ามเนื้อผ่อนแรงให้ดี จะลดแรงกระแทกในการลงสู่พื้น . . #stabilization #power #powermakepossible #fyp  #powerpump45 #thailand  @powerpump45  @powerpump45  @powerpump45 ","powerpump45","https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/oYDUAExAIIEItFrE1U2fArmidXAfCRgKgoEBAB~tplv-tiktokx-origin.image?dr=14575&x-expires=1780556400&x-signature=Uri4fs8HJ6qPtjtXf98aQ7SX6FU%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=sg1","1327","visible-page+oembed"
"7501961770228141329","https://www.tiktok.com/@powerpump45/video/7501961770228141329","นักกีฬาที่มีปฏิกิริยาดี จะช่วยให้มีการตัดสินใจที่ไว ทำให้ได้เปรียบคู่ต่อสู้ก่อน 1 จังหวะ . . #coordination #reaction  #powermakepossible #fyp  #powerpump45 #thailand  @powerpump45  @powerpump45  @powerpump45 ","powerpump45","https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/okBWAixAlIUDciqCRKlfA2arDVADBIwUc0EiAA~tplv-tiktokx-origin.image?dr=14575&x-expires=1780556400&x-signature=hPklMCkiE1AqZZf9etaI0HW8ZDM%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=sg1","1576","visible-page+oembed"
"7501175323149470992","https://www.tiktok.com/@powerpump45/video/7501175323149470992","นักกีฬาทุกคนควรมีพื้นฐานที่ดี การควบคุมข้อต่อให้นิ่งทั้งร่างกายนั้น จะส่งผลให้นักกีฬา ทำทักษะ  ได้ง่ายขึ้น และจะส่งผลต่อผลงานในสนามได้ . . #stabilization #training #powermakepossible #fyp  #powerpump45 #thailand  @powerpump45  @powerpump45  @powerpump45 ","powerpump45","https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/oA1Cmj7Y21AIBiyHrBW9EZvilhhABEaAAZAEA~tplv-tiktokx-origin.image?dr=14575&x-expires=1780556400&x-signature=zrCbRYMaW7xIaAPoWCVjaLGRgm8%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=sg1","11.3K","visible-page+oembed"
"7500072287870258449","https://www.tiktok.com/@powerpump45/video/7500072287870258449","นักกีฬาที่ประสบความสำเร็จ ไม่ได้เก่งตั้งแต่วันแรก พวกเขาเริ่มต้นจากศูนย์เหมือนกับทุกคน  แต่สิ่งที่ทำให้พวกเขาแตกต่างคือ ‘ความกล้า’ กล้าทำในวันที่ยังไม่พร้อม กล้าซ้อมในวันที่ร่างกายล้า  และกล้ายืนหยัดในวันที่ใจอยากจะถอย . . #power #powerpump45  #championcomewithpower  #fyp #baseball5 #thailand ","powerpump45","https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/oQ4IzCiAnAA5kVKCCV4UnawEBfAiiAAXSBA0sI~tplv-tiktokx-origin.image?dr=14575&x-expires=1780556400&x-signature=hA%2Bn8d337%2F1cm3%2FYoIgsg7QE3%2Bs%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=sg1","1144","visible-page+oembed"
"7497135080331070737","https://www.tiktok.com/@powerpump45/video/7497135080331070737","ระเบิดพลังต่อเนื่องให้มีคุณภาพ ด้วยการฝึกระบบประสาทสัมพันธ์ โดยแบบฝึกกระโดดเชือก . . #power #coordination #jumprope #powermakepossible #fyp  #powerpump45 #thailand ","powerpump45","https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/okYYsEABvALA2r4SAanArEBlqALsiiA4IMBKX~tplv-tiktokx-origin.image?dr=14575&x-expires=1780556400&x-signature=NfbpYcJZ1oL%2BshDIRZBY6GCz9zA%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=sg1","1360","visible-page+oembed"
"7492269789017148673","https://www.tiktok.com/@powerpump45/video/7492269789017148673","การฝึก eccentric power ช่วย ลดความเสี่ยงในการบาดเจ็บซ้ำ และช่วย พัฒนาควบคุมการเคลื่อนไหว เช่น landing จังหวะผ่อนแรงลงสู่พื้น deceleration จังหวะผ่อนแรงหยุดกระทันหัน . . #acl #rehab #power  #powermakepossible #fyp  #powerpump45 #thailand ","powerpump45","https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/owZxIVURAE3PmDBhBAgiEf97Ef4MnuiCcAH05A~tplv-tiktokx-origin.image?dr=14575&x-expires=1780556400&x-signature=I2XmcAbAvIg1jlSg%2FsKtFLF44H4%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=sg1","2115","visible-page+oembed"
"7491239853946834192","https://www.tiktok.com/@powerpump45/video/7491239853946834192","ขาเดียวที่มั่นคง เกิดจากการทรงตัวที่ดี ที่มาจากการคุมข้อต่อให้นิ่ง รวมถึงการผ่อนแรงที่ดีจากกล้ามเนื้อ . . #stabilization #power  #powermakepossible #fyp  #powerpump45 #thailand @powerpump45  @powerpump45  @powerpump45 ","powerpump45","https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/oYHIrdggI2wIoT7EisSGeDWjYFALAAHAAsfPQe~tplv-tiktokx-origin.image?dr=14575&x-expires=1780556400&x-signature=2qbCEFlpYUnQJAbnSI7Nhc4%2FdzU%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=sg1","1599","visible-page+oembed"
"7489006810817400081","https://www.tiktok.com/@powerpump45/video/7489006810817400081","กีฬาที่ใช้แรงระเบิดส่วนบน ควรมีการฝึกควบคุมข้อต่อของไหล่ให้นิ่ง เพื่อนำความแข็งแรงของกล้ามเนื้อที่มี ไปสู่แรงระเบิดที่ดีและมีคุณภาพได้ . . #stabilization #power  #powermakepossible #fyp  #powerpump45 #thailand  @powerpump45  @powerpump45  @powerpump45 ","powerpump45","https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/oUiYAAmz9AW0ADGAi7jyDITBK1ufIO5ACRDwEB~tplv-tiktokx-origin.image?dr=14575&x-expires=1780556400&x-signature=sAF1zob%2BvO3zPCaEXv%2FUMsSgwec%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=sg1","1325","visible-page+oembed"
"7487126704356363537","https://www.tiktok.com/@powerpump45/video/7487126704356363537","นักกีฬาที่เคยบาดเจ็บรุนแรง ควรฝึกสิ่งที่ยากและหนักกว่าที่เคยทำได้ เพราะจะส่งผลถึงความมั่นใจที่จะกล้าทำ เพื่อการกลับมาที่แข็งแกร่งกว่าเดิม . . น้องฟาริส ผ่าACL มาแล้ว 5 เดือน . . #stabilization #power  #powermakepossible  #acl #injury #rehab #fyp  #powerpump45 #thailand @powerpump45  @powerpump45  @powerpump45 ","powerpump45","https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/oAQR5UnA5eNN0GQPDBIxd5FHqAAC9gfqEPEA0I~tplv-tiktokx-origin.image?dr=14575&x-expires=1780556400&x-signature=Wkx6OcO97MJwS5Nd2FIHvm%2FEbAg%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=sg1","3140","visible-page+oembed"
"7484479056675704080","https://www.tiktok.com/@powerpump45/video/7484479056675704080","ถ้าหากแกลางกลางลำตัวนิ่ง พร้อมกับสามารถออกแรงกล้ามเนื้อส่วนบนได้ เราจะคุมกล้ามเนื้อในการเบียดปะทะ ได้ดีขึ้น . . #stabilization #strength  #powermakepossible #fyp  #powerpump45 #thailand  @powerpump45  @powerpump45  @powerpump45 ","powerpump45","https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/ogAQgEzARYFInANfeAW3Gjj1nGkDECF5UEnB1z~tplv-tiktokx-origin.image?dr=14575&x-expires=1780556400&x-signature=p3yg4D2JUi0Ghgwy05RS590hbok%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=sg1","1144","visible-page+oembed"
